project_file,commit,commit_message,date,old,new,similarity,inconsistency_reason
SynaLinks/HybridAGI_hybridagi/reasoners/decision_reasoner.py,f4360e64195171f993301a934be5ab9b113886db,Update prompt,2024-02-29,"{context}
Decision Purpose: {purpose}
Decision: {question}
Decision Outputs: {choice}

Please ensure to use the following format to Answer:

Thinking: Your reasoning to answer the decision
Final Decision (MUST be only ONE word between {choice}):...

Please, ensure to always use the above format to answer","{context}
Decision Purpose: {purpose}
Decision: {question}
Decision Outputs: {choice}

Please ensure to use the following format to Answer:

Thought: Your reasoning to answer the decision in a step by step manner to be sure to have the right answer according to the prompt.
Final Decision (MUST be only ONE word between {choice}):...

Please, ensure to always use the above format to answer",0.8113207547169812,"The added phrase 'in a step by step manner to be sure to have the right answer according to the prompt' changes the expected format of the answer, which might not be compatible with the original prompt's requirements."
SynaLinks/HybridAGI_hybridagi/reasoners/decision_reasoner.py,434cafa7914480028b5a97df27ec447f58b04ee0,Update prompt and error messages,2024-03-05,"{context}

## Current Decision

Decision Purpose: {purpose}
Decision: {question}
Decision Outputs: {choice}

Please ensure to use the following format to Answer:

Purpose: {purpose} by analyzing your past actions.
Thought: Your reasoning to answer '{question}' in a step by step manner to be sure to have the right answer.
Final Decision (MUST be only ONE word between {choice}):...

Please, ensure to always use the above format to answer, make sure to always finish with the Final Decision.
Always reflect on your past actions to know what to answer.","{context}

## Current Decision

Please ensure to use the following format to Answer:

Purpose: {purpose} by analyzing your past actions observations.
Thought: Your reasoning to answer '{question}' in a step by step manner to be sure to have the right answer.
Final Answer (MUST be only ONE word between {choice}):...

Please, ensure to always use the above format to answer, make sure to always finish with the Final Answer.
Always reflect on your past actions to know what to answer.",0.9212121212121211,The term 'Final Answer' is inconsistent with the format requirement of providing a single word between {choice}.
XpressAI/xai-gpt-agent-toolkit_agent_components.py,9dc77e563f87d5e1935cb8e4238ff2dfdec498ed,"Add a browser tool.

This browser tool allows the agents to surf the web.  Assumes there is a
browser running with CDP enabled.",2023-04-19,"
You are an task creation AI that uses the result of an execution agent
to create new tasks with the following objective: {objective},
The last completed task has the result: {result}.
This result was based on this task description: {task_name}.
These are incomplete tasks: {task_list}.
Based on the result, create new tasks to be completed by the AI system that do not overlap with incomplete tasks.
Return the tasks as an array.
","
You are an task creation AI that uses the result of an execution agent
to create new tasks with the following objective: {objective},
The last completed task has the result: {result}.
This result was based on this task description: {task_name}.
These are incomplete tasks: {task_list}.
Based on the result, create new tasks to be completed by the AI system that do not overlap with incomplete tasks.
Return the tasks as an array.
If the objective is achieved return ""FINISHED""
",0.9548387096774192,The added sentence 'If the objective is achieved return 'FINISHED'' contradicts with the original instruction 'Return the tasks as an array' in terms of the expected return type.
FanaHOVA/smol-podcaster_smol-podcaster.py,ce6d9810a2d2e527c85bd67aa4e2b29e58acb8fa,"Upgrade Whisper + QOL changes (#7)

* Update transcript cleaning to handle new format with Whisper3

* DRY the AI calls

* Move Anthropic formatting to Anthropic method

* Add OpenAI generation for everything

* Use start instead of end for timestamping to help with chapters

* Cast speakers input to int",2024-01-10,"PLACEHOLDER Here's a podcast transcript with timestamps. Generate a list of all major topics covered in the podcast, and the timestamp at which it's mentioned in the podcast. Use this format: - [00:00:00] Topic name. Here's the transcript: 

 PLACEHOLDER PLACEHOLDER","I'm going to give you a podcast transcript with timestamps for each speaker section in this format: `SPEAKER: Some transcription [00:00:00]`. Generate a list of all major topics covered in the podcast, and the timestamp where the discussion starts. Make sure to use the timestamp BEFORE the the discussion starts. Make sure to cover topics from the whole episode. Use this format: `- [00:00:00] Topic name`. Here's the transcript: 

 PLACEHOLDER",0.5546218487394958,"The instruction 'Make sure to use the timestamp BEFORE the the discussion starts' contradicts with the format provided, which suggests that the timestamp is at the start of the discussion, not before it."
ur-whitelab/chemcrow-public_chemcrow/tools/search.py,bded2ce930fc4b2e8600a7b3df8c7b94ebc4eb8f,fixed pqa tool (#25),2024-02-27,"A search query that would bring up papers that can answer this question would be: ""","
        I would like to find scholarly papers to answer
        this question: {question}. Your response must be at
        most 10 words long.
        'A search query that would bring up papers that can answer
        this question would be: '",0.5882352941176471,"The added sentence 'Your response must be at most 10 words long.' restricts the response length, but the original prompt does not have such a restriction."
ur-whitelab/chemcrow-public_chemcrow/tools/rxn4chem.py,59b4663861582ae5e21f32e1404c994c4b1c2634,add more instruction to synth prompt,2023-11-21,"Here is a chemical synthesis described as a json.
Your task is to describe the synthesis, as if you were giving instructions for a recipe. Use only the substances, quantities, temperatures and in general any action mentioned in the json file. This is your only source of information, do not make up anything else.
For this task, give as many details as possible. PLACEHOLDER","Here is a chemical synthesis described as a json.
Your task is to describe the synthesis, as if you were giving instructions for a recipe. Use only the substances, quantities, temperatures and in general any action mentioned in the json file. This is your only source of information, do not make up anything else.
Important: ONLY if no solvent is suggested in the json, add 15mL of DCM to the recipe. 
For this task, give as many details as possible. PLACEHOLDER",0.8827586206896552,The added instruction to add DCM if no solvent is mentioned in the json file contradicts with the original instruction to only use information from the json file.
ur-whitelab/chemcrow-public_chemcrow/tools/rxn4chem.py,36696852a85f949b96fec49522200991b80ff865,prompt fix + json preproc,2023-11-21,"Here is a chemical synthesis described as a json.
Your task is to describe the synthesis, as if you were giving instructions for a recipe. Use only the substances, quantities, temperatures and in general any action mentioned in the json file. This is your only source of information, do not make up anything else.
Important: ONLY if no solvent is suggested in the json, add 15mL of DCM to the recipe. 
For this task, give as many details as possible. PLACEHOLDER","Here is a chemical synthesis described as a json.
Your task is to describe the synthesis, as if you were giving instructions fora recipe. Use only the substances, quantities, temperatures and in general any action mentioned in the json file. This is your only source of information, do not make up anything else. Also, add 15mL of DCM as a solvent in the first step. If you ever need to refer to the json file, refer to it as ""(by) the tool"". However avoid references to it. 
For this task, give as many details as possible.
 PLACEHOLDER",0.7640449438202246,"The modified prompt adds 15mL of DCM unconditionally, contradicting the original instruction to add it only if no solvent is suggested in the json file."
Safiullah-Rahu/Doc-Web-AI-Chat_ai_chat.py,be688db35bf03df7f35372ccda73f116eab4611c,Update ai_chat.py,2023-06-10,"You are SearchGPT, a professional search engine who provides informative answers to users. Answer the following questions in japanese as best you can. You have access to the following tools:

        {tools}

        Use the following format:

        Question: the input question you must answer in japanese
        Thought: you should always think about what to do
        Action: the action to take, should be one of [{tool_names}]
        Action Input: the input to the action
        Observation: the result of the action
        ... (this Thought/Action/Action Input/Observation can repeat N times)
        Thought: I now know the final answer
        Final Answer: the final answer must be in japanese to the original input question

        Begin! Remember to give detailed, informative answers

        Previous conversation history:
        {history}

        New question: {input}
        {agent_scratchpad}","You are SearchGPT, a professional search engine who provides informative answers to users. Answer the following questions as best you can. You have access to the following tools:

        {tools}

        Use the following format:

        Question: the input question you must answer
        Thought: you should always think about what to do
        Action: the action to take, should be one of [{tool_names}]
        Action Input: the input to the action
        Observation: the result of the action
        ... (this Thought/Action/Action Input/Observation can repeat N times)
        Thought: I now know the final answer
        Final Answer: the final answer to the original input question

        Begin! Remember to give detailed, informative answers

        Previous conversation history:
        {history}

        New question: {input}
        {agent_scratchpad}",0.9666666666666666,Removal of language constraint ('must be in japanese') from the final answer may lead to confusion about the expected language of the response.
Safiullah-Rahu/Doc-Web-AI-Chat_ai_chat.py,be688db35bf03df7f35372ccda73f116eab4611c,Update ai_chat.py,2023-06-10,"You are a friendly japanese conversational assistant, designed to answer questions in japanese language and chat with the user from a contextual file.
        You receive data from a user's files and a question in japanese language, you must help the user find the information they need. 
        Your answers must be user-friendly and respond to the user in the japanese language.
        You will get questions and contextual information in japanese language and must answer in japanese language.
        Never use english language in your response.
        question: {question}
        =========
        context: {context}
        =======","You are a friendly conversational assistant, designed to answer questions and chat with the user from a contextual file.
        You receive data from a user's files and a question, you must help the user find the information they need. 
        Your answers must be user-friendly and respond to the user.
        You will get questions and contextual information.
        question: {question}
        =========
        context: {context}
        =======",0.8211920529801325,Removing the language specification could lead to confusion about the language to be used in the response.
bhargaviparanjape/language-programmes_src/affordance/tasks/repeat_copy_logic.py,df1e0881b1eeb01830bc3a1932b98fbdb3b34bff,interpreter with potential GPT-3 reruns,2022-11-29,"In these examples, you are given a task description and an input. Break the input down into subtasks in order to solve the task. You can use string operations like splitting, reformatting, editing or merging. You can also use other operations like arithmetic and logic.
Description: Find the required date in MM/DD/YYYY using information about related events and dates in the input. Clue: First find what day is today.
Input: Today is the first day of 2007. What is the date one week from today in MM/DD/YYYY?
Q1: [string reformat] first day of 2007 in MM/DD/YYYY 
#1: 01/01/2007
Q2: What date is one week from 01/01/2007? 
#2: 01/08/2007
Q3: [EOQ]
01/08/2007
----
Description: Translate English into Pig Latin.
Input: (English) Sami made his way across the bar and hugged Layla.
Q1: [string split] What are the words in ""Sami made his way across the bar and hugged Layla.""?
#1: [""Sami"", ""made"", ""his"", ""way"", ""across"", ""the"",  ""bar"", ""and"", ""hugged"", ""Layla"", "".""]
Q2: [string edit] Transfer the initial consonant of each word to the end of the word and adding ""ay"" after it.
#2: [""Amisay"", ""ademay"", ""ishay"", ""ayway"", ""acrossyay"", ""ethay"", ""arbay"", ""andyay"", ""uggedhay"", ""Aylalay"", "".""]
Q3: [string merge] Concatenate #2 into a full sentence.
#3: Amisay ademay ishay ayway acrossyay ethay arbay andyay uggedhay Aylalay.
Q4: [EOQ]
Amisay ademay ishay ayway acrossyay ethay arbay andyay uggedhay Aylalay.
----
Description: Take the letters at position 3 of the words in a list of words and concatenate them using a space.
Input: Take the letters at position 3 of the words in ""Savita Saeed Ramos Sato Yadav"" and concatenate them using a space.
Q1: [string split] What are the words in ""Savita Saeed Ramos Sato Yadav""?
#1: [""Savita"", ""Saeed"", ""Ramos"",  ""Sato"",  ""Yadav""]
Q2: [string index] What is the third letter of words in the list in #1?
#2: [""v"", ""e"", ""m"", ""t"", ""d""]
Q3: [string merge] Concatenate #2 with spaces
#3: ""v e m t d""
Q4: [EOQ]
v e m t d
----
Desciption: Take the letters at position 3 of the words in a list of words and concatenate them using a space.
Take the letters at position 3 of the words in ""Ibrahim Francois Pei Shu Ngo"" and concatenate them using a space.
Q1: [string split] What are the words in ""Ibrahim Francois Pei Shu Ngo""?
#1: [""Ibrahim"", ""Francois"", ""Pei"", ""Shu"", ""Ngo""]
Q2: [string index] What is the third letter of words in the list in #1?
#2: [""r"", ""a"", ""i"", ""o"", ""u""]
Q3: [string merge] Concatenate #2 with spaces
#3: ""r a i u o""
Q4: [EOQ]
r a i u o
----
Description: Translate English into Pig Latin.
Input: (English) Tom is the most popular boy in school.
Q1: [string split] What are the words in ""Tom is the most popular boy in school.""?
#1: [""Tom"", ""is"", ""the"", ""most"", ""popular"", ""boy"",  ""in"", ""school"", "".""]
Q2: [string edit] Transfer the initial consonant of each word to the end of the word and adding ""ay"" after it.
#2: [""Omtay"", ""isyay"", ""ethay"", ""ostmay"", ""opularpay"", ""oybay"",  ""inyay"", ""oolschay"", "".""]
Q3: [string merge] Concatenate #2 into a full sentence.
#3: Omtay isyay ethay ostmay opularpay oybay inyay oolschay.
Q4: [EOQ]
Omtay isyay ethay ostmay opularpay oybay inyay oolschay.
----
Description: Find the required date in MM/DD/YYYY using information about related events and dates in the input. Clue: First find what day is today.
Input: The deadline is Jun 1, 2021, which is 2 days away from now. What is the date 24 hours later in MM/DD/YYYY?
Q1: [string reformat] Jun 1, 2021 in MM/DD/YYYY
#1: 06/01/2021
Q2: 06/01/2021 is 2 days away from now. What date is today?
#2: Today is 04/01/2021
Q3: What date is 24 hours later than today?  
#3: 05/01/2021
Q4: [EOQ]
05/31/2021
----
Desciption: %s
Input: %s
Q1:","In these examples, you are given a task description and an input. Break the input down into subtasks in order to solve the task. You can use string operations like splitting, reformatting, editing or merging. You can also use other operations like arithmetic and logic.
Description: Find the required date in MM/DD/YYYY using information about related events and dates in the input. Clue: First find what day is today.
Input: Today is the first day of 2007. What is the date one week from today in MM/DD/YYYY?
Q1: [string reformat] first day of 2007 in MM/DD/YYYY 
#1: 01/01/2007
Q2: [arithmetic] What date is one week from 01/01/2007? 
#2: 01/08/2007
Q3: [EOQ]
Ans: 01/08/2007
----
Description: Translate English into Pig Latin.
Input: (English) Sami made his way across the bar and hugged Layla.
Q1: [string split] What are the words in ""Sami made his way across the bar and hugged Layla.""?
#1: [""Sami"", ""made"", ""his"", ""way"", ""across"", ""the"",  ""bar"", ""and"", ""hugged"", ""Layla"", "".""]
Q2: [string edit] Transfer the initial consonant of each word to the end of the word and adding ""ay"" after it.
#2: [""Amisay"", ""ademay"", ""ishay"", ""ayway"", ""acrossyay"", ""ethay"", ""arbay"", ""andyay"", ""uggedhay"", ""Aylalay"", "".""]
Q3: [string merge] Concatenate #2 into a full sentence.
#3: Amisay ademay ishay ayway acrossyay ethay arbay andyay uggedhay Aylalay.
Q4: [EOQ]
Ans: Amisay ademay ishay ayway acrossyay ethay arbay andyay uggedhay Aylalay.
----
Description: Take the letters at position 3 of the words in a list of words and concatenate them using a space.
Input: Take the letters at position 3 of the words in ""Savita Saeed Ramos Sato Yadav"" and concatenate them using a space.
Q1: [string split] What are the words in ""Savita Saeed Ramos Sato Yadav""?
#1: [""Savita"", ""Saeed"", ""Ramos"",  ""Sato"",  ""Yadav""]
Q2: [string index] What is the third letter of words in the list in #1?
#2: [""v"", ""e"", ""m"", ""t"", ""d""]
Q3: [string merge] Concatenate #2 with spaces
#3: ""v e m t d""
Q4: [EOQ]
Ans: v e m t d
----
Desciption: Take the letters at position 3 of the words in a list of words and concatenate them using a space.
Take the letters at position 3 of the words in ""Ibrahim Francois Pei Shu Ngo"" and concatenate them using a space.
Q1: [string split] What are the words in ""Ibrahim Francois Pei Shu Ngo""?
#1: [""Ibrahim"", ""Francois"", ""Pei"", ""Shu"", ""Ngo""]
Q2: [string index] What is the third letter of words in the list in #1?
#2: [""r"", ""a"", ""i"", ""o"", ""u""]
Q3: [string merge] Concatenate #2 with spaces
#3: ""r a i u o""
Q4: [EOQ]
Ans: r a i u o
----
Description: Translate English into Pig Latin.
Input: (English) Tom is the most popular boy in school.
Q1: [string split] What are the words in ""Tom is the most popular boy in school.""?
#1: [""Tom"", ""is"", ""the"", ""most"", ""popular"", ""boy"",  ""in"", ""school"", "".""]
Q2: [string edit] Transfer the initial consonant of each word to the end of the word and adding ""ay"" after it.
#2: [""Omtay"", ""isyay"", ""ethay"", ""ostmay"", ""opularpay"", ""oybay"",  ""inyay"", ""oolschay"", "".""]
Q3: [string merge] Concatenate #2 into a full sentence.
#3: Omtay isyay ethay ostmay opularpay oybay inyay oolschay.
Q4: [EOQ]
Ans: Omtay isyay ethay ostmay opularpay oybay inyay oolschay.
----
Description: Find the required date in MM/DD/YYYY using information about related events and dates in the input. Clue: First find what day is today.
Input: The deadline is Jun 1, 2021, which is 2 days away from now. What is the date 24 hours later in MM/DD/YYYY?
Q1: [string reformat] Jun 1, 2021 in MM/DD/YYYY
#1: 06/01/2021
Q2: [arithmetic] 06/01/2021 is 2 days away from now. What date is today?
#2: Today is 04/01/2021
Q3: [arithmetic] What date is 24 hours later than today?  
#3: 05/01/2021
Q4: [EOQ]
Ans: 05/31/2021
----
Desciption: %s
Input: %s
Q1:",0.993103448275862,The replacement of the descriptions and inputs with %s placeholders makes the prompt incomplete and unclear.
Azure-Samples/jp-azureopenai-samples_5.internal-document-search/src/backend/approaches/chatreadretrieveread.py,a337fb550d7e31200d83d8eccb4177690839f74c,"【5章】日本リージョン対応, davinci → gpt-35-turbo 対応 (#74)

* change openai version & loggin some log

* add: gpt-3.5-turbo-16k

* remove: davinci prams

* fix: doc search state

* merge original chatcompletion change without quart support

* fix: README model name & architecture

* fix: architecture image

* remove vector search

* resolve pdf encryption/compounding error (#68)

* add: private endpoint architecture image (#73)

* remove vector

* resolve static analysis error

* remove useless code

* adjust max token

* add: 検索結果に関する特記事項

* add: japaneast region to README

* update: document about region

* remove ""TODO"" script

* fix: diff & remove unused libs

---------

Co-authored-by: REDMOND\ryuseioya <ryu.ryusei401@gmail.com>
Co-authored-by: marumaru1019 <70362624+marumaru1019@users.noreply.github.com>",2023-09-21,"Below is a history of the conversation so far, and a new question asked by the user that needs to be answered by searching in a knowledge base about financial documents.
Generate a search query based on the conversation and the new question. 
Do not include cited source filenames and document names e.g info.txt or doc.pdf in the search query terms.
Do not include any text inside [] or <<>> in the search query terms.
generate the search query in the same language as the language of the question.

Chat History:
{chat_history}

Question:
{question}

Search query:
","Below is a history of the conversation so far, and a new question asked by the user that needs to be answered by searching in a knowledge base.
Generate a search query based on the conversation and the new question.
Do not include cited source filenames and document names e.g info.txt or doc.pdf in the search query terms.
Do not include any text inside [] or <<>> in the search query terms.
Do not include any special characters like '+'.
The language of the search query is generated in the language of the string described in the source question.
If you cannot generate a search query, return just the number 0.

source quesion: {user_question}
",0.7887323943661971,"The modified prompt no longer has a clear reference to the chat history, which is necessary for generating the search query."
langchain-ai/auto-evaluator_api/text_utils.py,7bf7871051186aad946c29cf0c46d2c3a9d99cf1,Tune prompts and make Descriptive the default,2023-04-26," 
    Given the question: 

    {query}
    And the following retrieved context: 

    {result}
    Determine if the context is relevant to the correct answer: {answer} 

    First, explain why the retrieved context supports or does not support the correct answer.
    Then, print ""CORRECT"" (without quotes or punctuation) if the retrieved context supports the answer or ""INCORRECT"" if it does not (without quotes or punctuation) on its own line."," 
    Given the question: 

    {query}
    Here are some documents retrieved in response to the question: 

    {result}
    And here is the answer to the question: 
 
    {answer}
    Criteria: 
      relevance: Are the retrived documents relevant to the question and do they support the answer?""
    Do the retrieved documents meet the criterion? First, write out in a step by step manner your reasoning about the criterion to be sure that your conclusion is correct.
    Then, print ""CORRECT"" (without quotes or punctuation) if the retrieved context are relevant or ""INCORRECT"" if not (without quotes or punctuation) on its own line.",0.4840764331210191,"The modified prompt changed the criterion from 'supporting the correct answer' to 'being relevant to the question', which might lead to different conclusions."
aws-samples/aws-genai-llm-chatbot_lib/model-interfaces/langchain/functions/request-handler/adapters/shared/meta/llama2_chat.py,bf211aa04940cc00899e20f8c80d69851ceb30ee,remove <s>,2023-11-16,"<<SYS>>
Use the following conversation history and pieces of context to answer the question at the end. If you don't know the answer, just say that you don't know, don't try to make up an answer. You do not repeat yourself. You avoid bulleted list or emojis.
<<SYS>>

{chat_history}

[INST] Context: {context} [/INST]

[INST] {question} [/INST]","[INST]<<SYS>>
Use the following conversation history and pieces of context to answer the question at the end. If you don't know the answer, just say that you don't know, don't try to make up an answer. You do not repeat yourself. You avoid bulleted list or emojis.
<<SYS>>

{chat_history}

[INST] Context: {context} [/INST]

{question} [/INST]",0.9833333333333332,Unbalanced tag structure due to removal of [INST] tag before {question} without removing corresponding [/INST] tag.
biocypher/biochatter_biochatter/podcast.py,60cb426a9797645a7b6fe17a2a28d2c7cda25eb4,reference handling in podcast prompt,2023-07-19,"You are tasked with summarising a scientific manuscript for consumption asa podcast. You will receive a collection of sentences from themanuscript, from which you will remove any information not relevant to thecontent, such as references, figure legends, tables, author information, journal metadata, and so on. You will then be asked to summarise thesection of the manuscript, making the wording more suitable for listening.Remove all content in brackets that is of technical nature, such asp-values, statistical tests, and so on.","You are tasked with summarising a scientific manuscript for consumption asa podcast. You will receive a collection of sentences from themanuscript, from which you will remove any information not relevant to thecontent, such as references, figure legends, tables, author information, journal metadata, and so on. You will then be asked to summarise thesection of the manuscript, making the wording more suitable for listening.Remove all content in brackets that is of technical nature, such asp-values, statistical tests, and so on. If the given text contains only literature references, return 'No content'.",0.9364161849710982,"The modified prompt introduces a conflicting instruction regarding the handling of references, contradicting with the original instruction to remove references."
Shabang-Systems/simon_simon/agents/querybreaker.py,823605770fd3d5a540cf4aedddcba61220f4f745,querybreaker was slowing us down,2023-08-22,"
System:
The knowledge base contains information about specific terms and general information. For instance, ""my coworker Bob"", ""Bob's preferences for socks"", ""eigenvalues"", and ""last year's tax return"" are all valid information in the knowledge base. ""last year's tax return"" is a valid entry in the knowledgebase while ""an excel sheet for last year's tax return"" is not. Pay attention to logical keywords.

You will be provided a partial slice of the human's notes and thoughts; your job is to identify what the human is actually trying to do, and convert that to a list of key terms. These terms terms should together clarify and point to the exact thing the human is trying to look for.

Also, fix the user's spelling.

Here are few examples of successful conversions:
Input:
eigenvalue
```output
- eigenvalues
```
---
Input:
people to visit in Bangkok
```output
- people in Bangkok
- Bangkok
```
---
Input:
Zorbabs is an immense species of animals which causes many distructions.
```output
- Zorbabs
- about Zorbabs
```
---
Input:
What is a celender
```output
definition of calendar 
```

Provide your output, like the example above, in a comma seperated list of keywords that would appear in the knowledge base. You may break a query into at most 3 items.

```output
At most five broken queries:
- query one
- query two
- query three
```

Begin!
Human:
Input:
{input}

AI:
```output
At most five broken queries:
- 
","
System:
The knowledge base contains information about specific terms and general information. For instance, ""my coworker Bob"", ""Bob's preferences for socks"", ""eigenvalues"", and ""last year's tax return"" are all valid information in the knowledge base. ""last year's tax return"" is a valid entry in the knowledgebase while ""an excel sheet for last year's tax return"" is not. Pay attention to logical keywords.

You will be provided a partial slice of the human's notes and thoughts; your job is to identify what the human is actually trying to do, and convert that to key terms. These terms terms should together clarify and point to the exact thing the human is trying to look for.

Also, fix the user's spelling.

Here are few examples of successful conversions:
Input:
eigenvalue
```output
eigenvalues
```
---
Input:
people to visit in Bangkok
```output
people in Bangkok, Bangkok
```
---
Input:
Zorbabs is an immense species of animals which causes many distructions.
```output
Zorbabs, about Zorbabs
```
---
Input:
What is a celender
```output
definition of calendar 
```

Provide your output, like the example above, in a comma seperated list of keywords that would appear in the knowledge base. You may break a query into at most 2 items.

```output
some broken queries
```

Begin!
Human:
Input:
{input}

AI:
```output
I am now going to break your big query into at most two broken queries:
",0.9406593406593406,The modified prompt's output format in the final response is inconsistent with the examples provided earlier.
openchatai/OpenCopilot_llm-server/extractors/convert_json_to_text.py,2b0546aafffc96441d1d5212326ba36a889733fe,Filter actions with bot ID,2023-12-19,"Given a JSON response, summarize the key information in a concise manner. Include relevant details, references, and links if present. Format the summary in Markdown for clarity and readability.","
    Given a JSON response, summarize the key information in a concise manner.
    Include relevant details, references, and links if present. Format the summary in Markdown for clarity and readability.
    Make sure to NEVER mention technical terms like ""APIs, JSON, Request, etc..."" and use first person pronounce (say it as if you performed the action)
    ",0.6987951807228916,"The modified prompt prohibits the use of technical terms, but still uses the term 'JSON response' in the first sentence."
oneil512/INSIGHT_agents.py,b628001498de56ac0401c854e03023d985550252,add objective santitization when saving as dir name,2023-04-30,"Here is your objective: PLACEHOLDER
Here is the current task list: PLACEHOLDER
Here are the tasks that have been complete thus far: PLACEHOLDER
Here is an executive summary of the information gathered so far: PLACEHOLDER
PLACEHOLDER
Note: If a task has already been completed, do not write that same task again in the task list. If you would like a worker to continue or redo a task, be sure to word it a little differently so you don't get the same result.

===

Please update the task list and follow this format.

THOUGHTS
Reason about what tasks to add, change, delete, or reprioritize given your objective and the information you have

TASKS
Python array of tasks

===

Here is an example of the tasks list. Be sure that it is valid python:

TASKS
[""Research frog habitats"", ""Find all species of trees"", ""Get world population"", ""Retrieve facts about the american civil war""]

Note: To be sure that TASKS is a valid python list, it should always start with [ and always end with ]","Here is your objective: PLACEHOLDER
Here is the current task list: PLACEHOLDER
Here are the only tools you have access to: PLACEHOLDER
Here are the tasks that have been complete thus far: PLACEHOLDER
Here is an executive summary of the information gathered so far: PLACEHOLDER
PLACEHOLDER
Note: If a task has already been completed, do not write that same task again in the task list. If you would like a worker to continue or redo a task, be sure to word it a little differently so you don't get the same result.

===

Please update the task list and follow this format.

THOUGHTS
Reason about what tasks to add, change, delete, or reprioritize given your objective and the information you have

TASKS
Python array of tasks

===

Here is an example of the tasks list. Be sure that it is valid python:

TASKS
[""Research frog habitats"", ""Find all species of trees"", ""Get world population"", ""Retrieve facts about the american civil war""]

Note: To be sure that TASKS is a valid python list, it should always start with [ and always end with ]",0.9714285714285714,"The modified prompt asks for tools instead of completed tasks, which is a conflicting piece of information."
junhoyeo/BetterOCR_betterocr/detect.py,4ceb46f56289e6437045e63be6cf4427f4f183dd,Update prompt to include many as possible,2023-10-29,"Combine and correct OCR data [0] and [1]. Langauge is in P+L+A+C+E+H+O+L+D+E+R (Avoid arbitrary translations). Remove unintended noise.PLACEHOLDER Answer in the JSON format. Ensure coordinates are integers (round based on confidence if necessary) and output in the same JSON format (indent=0): Array({box:[[x,y],[x+w,y],[x+w,y+h],[x,y+h]],text:str}):
    [0]: PLACEHOLDER
    [1]: PLACEHOLDER
    PLACEHOLDER","Combine and correct OCR data [0] and [1]. Include many items as possible. Langauge is in P+L+A+C+E+H+O+L+D+E+R (Avoid arbitrary translations). Remove unintended noise.PLACEHOLDER Answer in the JSON format. Ensure coordinates are integers (round based on confidence if necessary) and output in the same JSON format (indent=0): Array({box:[[x,y],[x+w,y],[x+w,y+h],[x,y+h]],text:str}):
    [0]: PLACEHOLDER
    [1]: PLACEHOLDER
    PLACEHOLDER",0.9673202614379084,"The modified prompt contains conflicting instructions: 'Remove unintended noise' implies removing unnecessary items, while 'Include many items as possible' suggests including as many items as possible, which may lead to retaining unintended noise."
explodinggradients/ragas_src/ragas/metrics/critique.py,84cb885d4bb26073bc1bd43f563238699f5c6cd7,"added prompt objects to metrics (#401)

* Added prompt objects to metrics

---------

Co-authored-by: Shahules786 <Shahules786@gmail.com>",2023-12-31,"Given a input and submission. Evaluate the submission only using the given criteria. 
Think step by step providing reasoning and arrive at a conclusion at the end by generating a Yes or No verdict at the end.

input: Who was the director of Los Alamos Laboratory?
submission: Einstein was the director of  Los Alamos Laboratory.
criteria: Is the output written in perfect grammar
Here's are my thoughts: the criteria for evaluation is whether the output is written in perfect grammar. In this case, the output is grammatically correct. Therefore, the answer is:

Yes

input:{input}
submission:{submission}
criteria:{criteria}
Here's are my thoughts:
","{
                ""reason"":""the criteria for evaluation is whether the output is written in perfect grammar. In this case, the output is grammatically correct."",
                ""verdict"":""1""
            }
            ",0.3410852713178294,The modified prompt's verdict '1' is not clearly interpretable in the context of the original prompt's requirement of a 'Yes or No verdict'.
explodinggradients/ragas_src/ragas/metrics/critique.py,84cb885d4bb26073bc1bd43f563238699f5c6cd7,"added prompt objects to metrics (#401)

* Added prompt objects to metrics

---------

Co-authored-by: Shahules786 <Shahules786@gmail.com>",2023-12-31,"Given a input and submission. Evaluate the submission only using the given criteria. 
Think step by step providing reasoning and arrive at a conclusion at the end by generating a Yes or No verdict at the end.

input: Who was the director of Los Alamos Laboratory?
submission: Einstein was the director of  Los Alamos Laboratory.
criteria: Is the output written in perfect grammar
Here's are my thoughts: the criteria for evaluation is whether the output is written in perfect grammar. In this case, the output is grammatically correct. Therefore, the answer is:

Yes

input:{input}
submission:{submission}
criteria:{criteria}
Here's are my thoughts:
",Given a input and submission. Evaluate the submission only using the given criteria. Use only 'Yes' (1) and 'No' (0) as verdict.,0.2519685039370078,"The modified prompt restricts the verdict to 'Yes' (1) and 'No' (0), which is different from the original prompt's format of 'Yes' or 'No'."
Saik0s/DevAssistant_modules/reasoning.py,47deff985b885584be1ecc08471f4ad561e3ea08,"Update modules to add OpenAI completion API, objective definition, and task execution agent

This commit updates the modules to add support for OpenAI completion API and adds an objective definition and a task execution agent. It also adds additional configuration options for the memory and perception modules and updates the reasoning module to take an objective into account.",2023-04-10,"Given the objective: '{objective}', the current tasks, and new data, suggest any updates to the task list:

Current tasks:
{current_tasks}

New data:
{data}

Updated tasks:","You are a task creation AI that generates detailed and specific tasks based on the following objective: {objective}.
            The last completed task produced the result: {result}.
            This result was obtained from the task description: {task_description}.
            The following tasks are still incomplete: {incomplete_tasks}.
            Considering the result, create new tasks for the AI system to complete, ensuring they do not overlap with the incomplete tasks.
            Each task should be straightforward, easy to complete in one go, and specific.
            Return the tasks as an array.",0.2,"The modified prompt does not ensure that the {incomplete_tasks} are related to the original {current_tasks}, which could lead to overlapping or conflicting tasks."
